reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
38cd5f95-13c6-4a50-b466-2c324ca00929,Daphne Will,https://play-lh.googleusercontent.com/a/ACg8ocIMrdYh-993-n1X13wtv4qosf-FamnIbVqprtB5MhQK5eNeCA=mo,"A useful app for tracking and improving moods, but somewhat awkward in design and missing important options. One of the most glaring issues for me is how the day rollover is handled. Every day is treated as starting and ending at midnight, which messes up how the app handles check-ins in the evening. Exercise is not counted unless you check in between the time you exercise and midnight. Check-ins after midnight are counted as the next day for all tracking purposes. -1 star for AI.",2,2,0.0.370,2025-05-06 19:17:23,,,0.0.370
f50942f8-9c47-4f02-b4f4-488ad9cb0197,.,https://play-lh.googleusercontent.com/a/ACg8ocIlqGFp1khOCJoVjwhYNT4LSSAEjJ9hZ91QEbk-RdZ2RR319w=mo,"the best mood tracker app. I've tried probably close to 10 of them and this one is by far the best! I like the emotion matrix, it makes a lot of sense to me. the design is simple and clean. on top of that, it's free and has no ads. thank you for making this app! I wish the AI features could be used without a google account (for privacy reasons), but it's no big deal, I just opted out. and health connect is wonky sometimes but I just type in my steps/sleep.",5,4,0.0.366,2025-05-05 12:10:18,,,0.0.366
ed77c8d5-5b25-409e-8cd4-82cbeec4fe40,Krashwit,https://play-lh.googleusercontent.com/a/ACg8ocL84Fs4ZQk3w_iJOqKKHm8nH0mh36HK4ogmoPLfyud18K309A=mo,This app is no short of a total wonder. I'm grateful for the to have made it for free that shwos truly that the creators want to help and not feed off of already troubled individuals who are doing their best to get their life sorted out. Again Thank you people 🩵 I'm glad you exist and may you all be blessed and lead a wonderful happy life 🙏🫂,5,0,,2025-05-05 08:55:22,,,
bf5c6b15-dba8-41c6-b756-68b9bdd4a88e,Storm Slayer19,https://play-lh.googleusercontent.com/a-/ALV-UjXnhHLlFTfnTXGq7FDM3fqq1S-bdDzhyAcewbVqSDY4gkUgjNST,amazing i love the videos that teach ans the was i can leaen what feeling im feeling.,5,0,0.0.370,2025-05-05 03:54:24,,,0.0.370
33a1a932-e580-48ec-878d-5dc847d2a80b,Isaiah Blackthorn,https://play-lh.googleusercontent.com/a/ACg8ocISAtGZ3AttOuLI6yDYvlMhIMxzYoUtfooVnOcetCF95LnywA=mo,Great app. Has improved my relationship and how I feel. There just absolutely needs to be a feature where I can add my own feelings.,4,0,0.0.370,2025-05-04 19:02:56,,,0.0.370
ecd5ac9f-3e04-4bf5-9fe3-247926475a67,Vee Holland,https://play-lh.googleusercontent.com/a-/ALV-UjWxryehYqQCww96BVrerA-_P8iWsuO95O5sjK5N5niafE5TgQl_qQ,"i love this app, but i would really like to be able to choose up to 3 emotions and select what percentage i'm feeling them, like 75% happy and 25% inspired",4,2,0.0.370,2025-05-02 23:25:00,"Thank you for providing your valuable feedback. Please reach out to us at support@howwefeel.org, if you have other suggestions.",2025-02-20 00:07:45,0.0.370
4b0ea4e1-02d7-428f-b1a1-d9ebb7946bcc,Flash Fard,https://play-lh.googleusercontent.com/a-/ALV-UjVYtNLKcNsUhA0zHiAg2NPSl3jbdhqEET1kGwS9GR1ExEN07YA,"a really well made app, designed for tracking a complex little thing. wow.",5,1,0.0.335,2025-05-02 14:19:12,,,0.0.335
89bbce4c-6c9f-4134-ac68-48b183e2c6c5,Hening,https://play-lh.googleusercontent.com/a/ACg8ocK6WVerabzzLxGS4zPJESxd8BvP6hglKIeuFPorOo98HLPuYA=mo,"it is a good app but the AI responses for suggesting affirmation etc still feels too stiff, need to be more casual.",3,0,,2025-05-02 04:19:08,,,
4459165a-ea0d-4140-9a48-15b4e1cc5dbf,Rosa Rodriguez,https://play-lh.googleusercontent.com/a-/ALV-UjX1dDod6QSo4oWgGjSDAB9aaLHpLmcrOPcYhQrE3e70z2lmVF1wyw,"Great tool to go inward, reduce dispersal, find peace",5,1,0.0.370,2025-05-01 02:28:17,,,0.0.370
8676c2a7-f88b-436b-9882-3aa79869634f,Yukiko,https://play-lh.googleusercontent.com/a-/ALV-UjXKIQIdqrHlFLxZpwpNg0zARSPzG7UAPT7N9E0YZmF50-mSKvc,"The app should have a little ""grey zone"" in the center of the emotion grid for neutral emotions, there are moments where i feel truly numb.",3,2,0.0.370,2025-04-30 17:27:54,,,0.0.370
e89cd965-526b-43f3-bb8d-4bc18dd39137,Berkay Tunali,https://play-lh.googleusercontent.com/a/ACg8ocJE7aHQC3BMnIbq5kRmuwGG4L9htQYKp8ieyd1QlfFbJMrghL0=mo,love the tracking my emotions and collect my data. one thing could improve which is simultaneously work in my cross-devices like between tablet and phone,4,1,,2025-04-30 06:50:02,,,
ff4e38d2-5a63-478e-acae-6521a59d5619,Oktaniza Nafila,https://play-lh.googleusercontent.com/a-/ALV-UjUuIrqKPx5b4MHXgyaxKzPsgJo2WQvoXqmpFmjTxLqJtcaKj1ig9g,learn how to manager emosional by knowing them first,5,0,0.0.370,2025-04-29 22:14:50,,,0.0.370
350403aa-c283-448f-bc52-4cb27890ffcf,Sunjie Sarmiento,https://play-lh.googleusercontent.com/a-/ALV-UjXVriuMc_XFecARo8QQp0aM-IbG9Y_FLpqxDJFvAGptr1k0Ue-A,great app and purpose. best of luck to the team!!!,5,1,0.0.370,2025-04-29 14:41:21,,,0.0.370
d1ff4687-a586-45de-854f-21c60f83f937,Novbert,https://play-lh.googleusercontent.com/a-/ALV-UjWvifMu3JuBWzxiazk-y4dTvhAa9B-iaU4kIOa745ccRR12akOl,"Excellent app, exactly what I was looking for and absolutely free! Adding cloud sync would be a nice touch, but otherwise it's great",5,1,0.0.370,2025-04-29 10:14:46,,,0.0.370
0ad04709-cb21-4b0b-978a-e863fed04c4f,Jonathan Stultz,https://play-lh.googleusercontent.com/a-/ALV-UjXxUQvl8cT5l_KchXQQBHgUg39jhDl7RTYpPGhCp21AVD2o1ic,"It's helpful. I like the excercises it recommends. I do think the reflection AI could've been better. Also please don't call Latinos ""Latinx"".",4,0,0.0.370,2025-04-28 11:52:30,,,0.0.370
b32b0b0a-8c5a-47b4-b19d-9d1d90fcb26f,김ᄒᄂ,https://play-lh.googleusercontent.com/a-/ALV-UjUkAIwnZLXlUauf4g-mpYyhRCv7g7gFGyxxQ806SGnEeqTM0wa2,i think it should've give a feature to donate through google pay so it's easier for people who relies on ewallets. great app so far!,5,1,0.0.370,2025-04-28 05:36:39,,,0.0.370
b579a95c-1335-4a82-9256-6bb7d06c7692,Kaabir Sheiikh,https://play-lh.googleusercontent.com/a/ACg8ocK0r6mj0mMymZwKazeKkT6BUJjWvkbopiKwVJpIdq1AweZMrg=mo,"👏👏 very helpful also it's an non profit organisation app , may Allah bless you",5,0,0.0.370,2025-04-27 09:09:21,,,0.0.370
1f2388a4-3d65-4f78-8512-ace595924367,Samantha Vukasin,https://play-lh.googleusercontent.com/a-/ALV-UjUXQN8zys4xtRD7RrMhOiq3Rqvhfcfr_06FB_zch5q0vniHKiv8,"I love using this app and everything it tracks. It helps put names to emotions and show what connections are around those emotions. I wish it connected to my health app for menstrual tracking and med tracking, or have a built in function for those things. The period tracker could be simple as there are plenty of other apps better for that, but a simple on/off period would help build awareness for those who have menstrual cycles.",4,2,0.0.370,2025-04-26 20:44:38,,,0.0.370
e484f1f0-6c29-44ca-a65d-0e919b339066,Sara A,https://play-lh.googleusercontent.com/a/ACg8ocJJj2SRUPYOqp4hJ127Q_kFbpDnDYQTCsIUmYSK72gumOoV9A=mo,"Great app, helps users work through their feelings by naming them and reflecting on their causes. Very easy to use and so many feeling options with definitions for each one to prevent confusion, as well as an ai analysis of users' feelings.",5,0,0.0.370,2025-04-26 16:08:57,,,0.0.370
78708933-e996-4531-8bc6-4bbb8ba764d3,Manasvi Wadte,https://play-lh.googleusercontent.com/a-/ALV-UjWqlJ0usYfktqs_CT7sRQWJHS3tcKxeuk5zWj18waY9qb0chZg,"i dont often write reviews for apps but this one just made me feel like i have to...everything is so much better than i expected the range if emotions to check in is so wide, the toold that help with emotions are so usefull, and the fact that it has a feature to add friends and check on thier feelings is just the cherry on top",5,1,0.0.370,2025-04-26 10:04:30,,,0.0.370
e91909b6-1cb1-4348-82d8-1f809d9f3c56,zzkzkz zkzkzk,https://play-lh.googleusercontent.com/a-/ALV-UjV2V_MhFMLzu0d60PN-5GyYxH_G_8Dv7dcFuYU3uyDDNNlKLf6i,People must try this out.,5,0,,2025-04-26 08:19:07,,,
1a51745b-8c0c-4062-b809-4aef3b716d03,Hannah Wolf,https://play-lh.googleusercontent.com/a-/ALV-UjXi26RFWxPrq2i5eB_vJUK6_byVo1BF2XGfRfg3EBU4q33MSRMw7Q,"Well designed app with a good mission behind it which I support. Unfortunately it has a bug: the check in reminder notifications still pop up even if you switch them off in the settings screen of the app. this is very frustrating, I've had to revoke notification permission for the whole app. Could this be fixed please?",3,1,0.0.370,2025-04-25 22:07:25,,,0.0.370
345e6d5a-c107-4c27-8498-42797a668953,Elena Parron,https://play-lh.googleusercontent.com/a-/ALV-UjWOgUEk3ZnCwxTSzNOiiy-2VMKhYBZH2Xa2uoQugCyhEB4JgGI,"This app is great to track your emotions and understand yourself better. it also has great strategies for you to feel grounded in moments of need. Unlike mood trackers, this has been developed by actual doctors.",5,1,0.0.370,2025-04-24 06:53:54,,,0.0.370
203dd2e8-1ca2-43bf-a909-55173223c912,Me Joh,https://play-lh.googleusercontent.com/a/ACg8ocIZvJTT83n9JP7uOv2wB6d5a3zGVB4P4pXPLgFKWh76q0rFrQ=mo,This app is a fantastic tool to support better mental and overall health,5,0,0.0.370,2025-04-23 20:33:45,,,0.0.370
7ee37960-935a-4926-8469-08acfc520307,Jameson Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjVbs85AgkA-_1G0nr5l8aT2BD6Xwaz-X5IgAMG9SrjH_uqU58WmJw,I would give it 5 stars but I wish Android users could add emotions like Apple users can.,3,1,0.0.370,2025-04-21 20:11:16,,,0.0.370
d9255d90-5e84-42a4-941d-a44278954056,Chanel Dalziel,https://play-lh.googleusercontent.com/a-/ALV-UjUttzfihHZDHSzMyELjsKJ3xZcpik4aOe0xUrpc8_djCWeZqgHrBA,"Amazing app, helps you identify what you are feeling. As well as the reminder settings enables one to practice stopping for a moment and consider their feelings. It's completely free, with donations options. I love love love this.",5,0,0.0.370,2025-04-21 17:43:33,,,0.0.370
0b3b17bd-5ee2-4b9b-a2aa-71e6df18f9c7,Kirsty Woolven,https://play-lh.googleusercontent.com/a-/ALV-UjUt8e4fIclILg6hN7MnMHZohKJrd8Q5wRn24DleoO9bNn1KBSU0_A,I've used it before on a different device and I found it useful - however it's broken rn - I can't see any of the bubbles listing the emotions. had to uninstall app for now,1,1,,2025-04-21 11:47:26,,,
e318dd6e-a4a2-45c5-bd99-580945f34394,Kaung Sat Tha,https://play-lh.googleusercontent.com/a-/ALV-UjWwYMxRbADgkx_uhVqwUzuO-cvmZggxpze0CVJS3LITbshDcCs,"I think this is the best app I've ever used for recording my modd throughout the day. It's detailed, new-fashioned and gives you a different vibe. Yeah, I'm really enjoying it although I've just used. I wish there would also be ""Watch Version"". That would be cool and way more easy to record your mood when your phone is away.",5,0,0.0.370,2025-04-20 13:32:27,,,0.0.370
a5be7e6e-a5ac-40d4-972b-c59966f8bf95,Ihan Amayo,https://play-lh.googleusercontent.com/a-/ALV-UjUnN5-Hsfp-DQ2qFnLGF4VmvJERd3KxcGMWtHHNyYI-nXPVr8OUoA,"Increíble aplicación. Ha sido la mejor que he encontrado, ya que es simple, bonita y además tiene IA para profundizar en lo que sientes.",5,0,0.0.370,2025-04-18 13:09:40,,,0.0.370
7c7745c6-0f7e-4f62-87d4-1565f20c8b96,Sybil Bailey,https://play-lh.googleusercontent.com/a/ACg8ocKBaLFciOPkhhQWtzZmAzaVR-oFjQwF3NUHH9x5uIrrV6RZWXo=mo,"exceptional... except that needs more prompts. took me a while to figure out that you could add another but only one feeling plus., prompt for the tools etc... would be great.",5,0,0.0.370,2025-04-17 18:24:49,,,0.0.370
09016552-66aa-484d-bbba-4c20c3c270ab,Josi Whitlock,https://play-lh.googleusercontent.com/a-/ALV-UjWTclcvJHOswgnHhJI4fRX1m7-BHRFD1fSj1esWL_Wsb6WQrw6Q,Heavily enjoying using this app to track emotions. Pleasing UI and really helps put words to feelings,4,0,0.0.370,2025-04-17 17:51:36,,,0.0.370
367764c2-ce64-47e0-b61a-b12ddb9f3faa,Nipun Wanninayake,https://play-lh.googleusercontent.com/a/ACg8ocL7iDGcObjBOWJS3195hkSd11_63Uv7PFw76G33iqnw9Oj0rRY=mo,"Ive been using this for a while, it was good until the new update. Now, the ai feature is good. But when I try to add another feeling the app started to crash. I cannot get it to work, I even cannot get out from the app. Imma bit disappointed 😞. Please fix your app, but I love your app so much!",5,0,0.0.346,2025-04-17 13:42:28,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@howwefeel.org.",2025-02-19 23:40:55,0.0.346
2890c290-752e-4c0b-9af0-cdccc6864dd3,Jasraj,https://play-lh.googleusercontent.com/a/ACg8ocLk487-h3-uxL-ZitwuBGOnAAbD4HTZh25ACZGN01qoWeGprF8=mo,Great app. It would be better if you could also add your own emotions on there too because some of the labels don't fully describe how you feel.,4,1,0.0.370,2025-04-16 21:24:44,,,0.0.370
0ad42ab1-611e-44b6-b6e0-7329773d75eb,Naruto,https://play-lh.googleusercontent.com/a/ACg8ocK022JOg9Q1KmnMXlmCixqHnCU961dWt2xaJPYYNQ05hT_pyg=mo,"it will be good if we go edit how many minutes to breath in, hold breath, and breath out.",4,0,0.0.370,2025-04-16 15:24:50,,,0.0.370
68880b02-9045-4f5b-9de8-13cef7ebf292,Jhenna Wood,https://play-lh.googleusercontent.com/a-/ALV-UjVSDs1Lh-xKgaK76nopTNUlhLqjHFtZ1203Prf0PTywS24znAvC,"if I could write this a 10 I would. about a year ago I was scrolling and stumbled across How We Feel and this app is an AMAZING EXPERIENCE. The Tools, the in depth tracker's, the great display of emotions to choose from, the variety of personalized entries, and the REFLECTIONS, that help me dig as deep as I choose with the help of HWF. I HIGHLY RECOMMEND THIS BEAUTIFUL JOURNAL!!!",5,1,0.0.370,2025-04-16 10:34:58,,,0.0.370
f12e16dd-b663-4e42-ae2a-d41ab7c0e357,misosup,https://play-lh.googleusercontent.com/a-/ALV-UjXqOOJhaS76xyLU2FJ15XcQfTw_XW74XvQwaTybJbW0-YWnFwk,only English supported :(,2,0,,2025-04-15 15:27:27,,,
f194ff55-06b2-43c2-9915-25bdea150c27,The Azazz Experience,https://play-lh.googleusercontent.com/a/ACg8ocJGy8MRd-Qv3FF2XEx5KDBbWUiU_V4JGXLMXvgBKNgtyp4fvTu1=mo,"Frankly, it needs more neutral emotions - half of the time I don't feel like reporting due to that. Put a gray plus sign shape through all of the feelings and describe various levels of neutrality.",3,0,0.0.370,2025-04-14 18:50:22,,,0.0.370
9fc1b324-d521-4126-ae55-89176561187b,Jikara Calcagno,https://play-lh.googleusercontent.com/a-/ALV-UjUAzHu9ad-iqBZ_1VkOrPvsMaA2RXAPYnH3dO0mAWI_enYDW8rD,Awesome app,5,0,0.0.370,2025-04-14 07:47:00,,,0.0.370
e86e34f1-d7ac-4496-a60f-3f2b152af80c,D. Paz,https://play-lh.googleusercontent.com/a/ACg8ocIVtedpOPpEPbidLwiaPpo-dhmcM0BDe0xdRvQQVYFH4OW-eak=mo,"I don't usually write reviews, but this app is perfect and deserves all the love",5,0,0.0.370,2025-04-14 00:36:49,,,0.0.370
ed33f7df-dd24-4c85-a3d1-e22bbcce2e02,Ollie Bell,https://play-lh.googleusercontent.com/a/ACg8ocKBiYQm10XXjNt5b9iMWInHVJ1bzjJDHAtvj0MzwX7Vesc7yQ=mo,"The new way to add in time slept has brought it down. I imagine it was changed because due to feedback from other users, but if not, I really don't know what the thought process was behind that. Otherwise, good app.",3,1,0.0.370,2025-04-13 22:54:01,,,0.0.370
cb7dddf7-4bf1-4f06-b7b8-0abea1c66415,Candi Stevens,https://play-lh.googleusercontent.com/a-/ALV-UjUpJbzSYUUyG4WgAyRYAN3a4cwUVmO7vE8cD62gGP77Bco4pyMFVQ,"Amazing app! ABSOLUTELY FREE W/ NO ADS!!!! Really helps me explore and truly define my emotions. The extensive glossary gives you the definitions of each emotion, allowing for a more accurate response. Not only allows tracks emotions, but also place, people, and weather. I love the analytical tools, too.",5,3,0.0.370,2025-04-13 11:26:28,,,0.0.370
c59f6918-0b0f-4587-86c2-2bd974b2273a,Cecelia Roth,https://play-lh.googleusercontent.com/a-/ALV-UjXp_YqkGwkvx7sRjXenYx8S477NBEPAUg1Z6riAoWvsYwuKedAm,my therapist recommended this to me. I think it works well and I've been able to control my emotions better,5,0,0.0.370,2025-04-12 02:01:44,,,0.0.370
88195d3b-f007-4497-b944-a64a10b8d7bb,Juan Bermúdez,https://play-lh.googleusercontent.com/a-/ALV-UjUl0nS4k6B9WKKY55GZ_zTgPAPLGZaC0W2ZjfTFaQ8GgJR6UiIm,"Awesome idea, great implementation! This app is a must-have for me. It's been helping me understand myself for about a year now. Intuitive, beautiful, useful. Small downside: my phone got stolen so I lost all of my emotional registry, and a 175 day streak, because there's no way to automatically backup your data. So sad and progress-damaging. Update: The app is looking and feeling too much like iOS. Plus, I haven't got a response from your team about my previous review.",1,14,0.0.370,2025-04-11 13:56:55,,,0.0.370
b2ab3b11-e404-467d-ad3b-b56bc5b43c52,Naked Shot,https://play-lh.googleusercontent.com/a-/ALV-UjVjGIcjP_iXw7kF4i0mcpHzx-M0QOaHQ70kIz9xqhPb14sE-Q7chQ,"A MASTERPIECE. Thank you for such a wonderful app. Checking in every day , overtime patterns I had no idea I was repeating were visible now. It's free, no apps no drama. Please give it a try. It really really helps!!",5,0,0.0.370,2025-04-11 08:17:02,,,0.0.370
7155bb8c-72cd-4b93-a611-3955049a4063,Mrs Armstrong baby mama,https://play-lh.googleusercontent.com/a/ACg8ocK1GlLgYGCjJBAsj0L4bKmeOeVLjGHuIijL8vuznVgQU_HXoqE=mo,blunted,5,0,,2025-04-09 19:22:55,,,
d2c21a41-0d39-4e35-be9b-016555b8006b,Sam Rivasi,https://play-lh.googleusercontent.com/a-/ALV-UjV9GAyhO3FuOpwkpNuEUxQWEMgr41wQZiMaD5yWOc7idiLW1VFh,"The latest update changed the mode in which to enter data, and it feels really clunky now. Can we go back to the number wheel, or whatever it was called? That input method was so much easier! I have loved using this app for almost a year, and now it's no longer as convenient as it once was.",2,0,0.0.370,2025-04-09 06:53:51,,,0.0.370
41fcb697-c4ba-4cae-a7e6-45f1f2b8f671,Rexus Faden,https://play-lh.googleusercontent.com/a/ACg8ocKZNpIJ1sL1pjO2-qvuCkdQy92ETLS4h7nC2dQxvV6kNJvVxA=mo,wow this app helps me unbelievably and I can't thank the makers enough,5,0,0.0.370,2025-04-08 21:40:41,,,0.0.370
177f89b4-7aa4-4fca-aeaa-920daf96648f,Hol Loce,https://play-lh.googleusercontent.com/a-/ALV-UjVW-L5Hgm5u2uML_cWP1GRfzmkTwgfQYl8GYauhCTA1t5qycew,"App is very useful, I really like it. but last update is awful. Time picker for sleep is not user friendly. and I don't want to see all check in options, I only need to see the one I use",1,1,0.0.370,2025-04-08 05:56:08,,,0.0.370
f77e6dde-9623-4ef2-bb20-418cc7edd0fc,Newton Gravity,https://play-lh.googleusercontent.com/a/ACg8ocLfymWWMwsiWO1oe_38cCa5VONuVUjBBAWBR0s2wRVCtW9EXg=mo,"one of my fav apps out there, almost a part of daily life now the fact that its completely free and premium quality blows my mind...⭐️⭐️⭐️⭐️⭐️",5,0,0.0.366,2025-04-07 17:06:27,,,0.0.366
fea03ba2-e83d-49cb-b15a-c872d724473d,Omkar Jawaji,https://play-lh.googleusercontent.com/a-/ALV-UjXojEmkxTKvC2VGN8DsuKbDu3PNN7p6-oqmm-B8VTuAptyN3oHsOQ,"I'm able to track all my emotional data wrt time and day. it gives me so much support in an inanimate way. It helps me jot down my feelings and also categorize them, which in turn gives me more understanding of my emotional state and what can be done to improve as well.",5,0,0.0.370,2025-04-07 09:25:04,,,0.0.370
93a2d8f0-f2f1-4e33-8f6b-e1289b946756,Starbright1984,https://play-lh.googleusercontent.com/a-/ALV-UjUhNyytEDcDwzb9Zc1ECP7oPcc0K5rl3hXOBwuf_xQFwYOBVgLxAw,Best mental health app I have ever used,5,0,0.0.370,2025-04-06 17:07:04,,,0.0.370
1d686b13-f872-486d-bc3d-ab97a347d69c,Jennie Hunter,https://play-lh.googleusercontent.com/a/ACg8ocKdNRN_xXyaRYHNhGp6Y4FQX7JGEnYNEZExubcyB2X25imci1Y=mo,"**How We Feel** I think this is a GREAT APP for self-care & self reflection on oneself. I highly recommend this app for anyone who may be struggling with any mental health issues, stress, or anything that's impacting their everyday lives in a negative way, as this app helps you to identify how you might be feeling at a certain time & your also learning how to deal with your emotions too, all while working on the best version of yourself!",5,0,0.0.366,2025-04-06 14:56:39,,,0.0.366
3f55929d-6fd2-4710-bf53-95d5c7600080,Sophie Palomo,https://play-lh.googleusercontent.com/a-/ALV-UjWQV8BiCqxag2jX4VgYb7kIB7Azoz0pYRRDReeo7FyFq4L8Avk,"If I could give this app 6 stars, I would. I love this app so much, I'm so glad that it's completely free and user-friendly for the world to use. I have been using this app for awhile now, it has really helped with my mental health. However, I ran into an issue the app had that prevented me from tracking my emotions. I emailed customer support, and in minutes got a response. Within just two days the issue was fixed. He was extremely kind. Someone give James a big fat raise!",5,6,0.0.366,2025-04-05 02:06:05,,,0.0.366
797e421d-75e5-415c-85e9-30638191f669,Zlata,https://play-lh.googleusercontent.com/a-/ALV-UjVKhBXtmHXc3nyXlOu3diUsooCxvx-4p3u1dAuxC4fIRNZ8mftNqw,"this app is perfect! i love that it gives users to express ourselves clearly without ""premium subscription"" stuff as in other apps.",5,0,0.0.366,2025-04-04 21:49:01,,,0.0.366
d8ad2604-5e1b-4af2-a6eb-fc78fb9e24c2,makala,https://play-lh.googleusercontent.com/a-/ALV-UjUICz-uN6cHzkslm9-nHXWPKcT0gv7M4dtlg3nKn-uaWeJb5Jn-2g,"Overall, ""How We Feel"" is a great tool for anyone looking to build self-awareness and incorporate emotional management techniques into their routine. It complements the psychological methods we have discussed in my class, such as mood monitoring, emotion regulation, and CBT, making it a helpful addition to the growing field of mental health apps. Even if I think the use of an AI assistent blocks real human connection and isn't a replacement for actual therapy.",4,0,0.0.366,2025-04-04 20:23:34,,,0.0.366
4e37f391-97a1-487e-a4e4-319141cd22d8,Benedictus Jansen Chuardy (Jansen),https://play-lh.googleusercontent.com/a-/ALV-UjWnW3wHtxDDJjJXSMkVhv8gMP44hm0mvSF3FPGaLTmgotQrpbXU,"This app is great resource for you to acknowledge your emotional reasoning. Not only we feel, but can apply it well enough what do we need, what do we want, why do we feel. And much later on, I hope you'll get through everything you are questioning about. For developer, thank you Thank you very much. But one little thing is that can you make a space for more emotions in each of our register/journal? That would be great. Cause sometimes, I feel much more than 2 feelings. Some 3,some even more.",5,0,0.0.366,2025-04-04 02:17:49,,,0.0.366
0c2eea4d-923a-4d01-8f2e-75327cea2c4f,Harshit Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjXpdHgS3BIIMmzxnmFwcVa3KyIoSIJdVdB1sIMQ7aE4Ro39q9cJZQ,"could be helpful, but not secure from a data point of view, irrespective of the privacy policy, when I tried to delete my data and account it asked me to login when I logged in, I don't see an option to logout and delete my data, which is not cool. I tried to tap multiple times to delete my data but the button just didn't work Therefore,I feel insecure from a data point of view.",2,1,,2025-04-03 04:33:25,,,
4ba5a1d4-1e02-495e-9aa4-939b295c49cc,Csillus Szőke,https://play-lh.googleusercontent.com/a-/ALV-UjW8KZfj0PRQywPbfuG88xkQBu8HQGdu9-BqQrgrkjuciimFRf0T,I love the app but how do I turn off the vibration? Thank you!,5,0,0.0.366,2025-04-01 23:35:11,,,0.0.366
